x
cg23917399	0.206982889230059
cg04518342	0.225662618760279
cg08763705	0.182091918867317
cg13905298	0.187158559916145
cg24641993	0.205627119647112
cg04497820	0.274274832256252
cg11128983	0.236482162624457
cg07021532	0.284902407970241
cg13004587	0.223601346914702
cg01248080	0.207575873995095
cg05419622	0.182658508191728
cg25649038	0.211472998548414
cg08051310	0.187062116232003
cg12347429	0.214433938669543
cg01272707	0.169284344526035
cg23892028	0.203343674402857
cg18488157	0.188138233819784
cg05839762	0.209481704883552
cg07792871	0.225909525794537
cg06414921	0.239616697630712
cg15745385	0.227253041723128
cg25387565	0.219919487106783
cg19036153	0.228412319277696
cg00890041	0.235121472873995
cg11401682	0.223126843546265
cg17012202	0.222108923758892
cg03607220	0.205874209526499
cg08269402	0.206028949103047
cg27196273	0.207417802004808
cg13353717	0.220759227766673
cg16620382	0.194163059982091
cg23514619	0.211906987223223
cg10948359	0.226806981410519
cg25347356	0.222336750125135
cg05347473	0.176601033686005
cg16241932	0.249308802303212
cg21158431	0.218032739205646
cg03075889	0.244532094817556
cg07874011	0.247924876100685
cg22535849	0.242923669683326
cg06550177	0.220057102240388
cg04456492	0.217552094421638
cg24245418	0.187817665669317
cg14996783	0.199172201814779
cg25533096	0.207874194867843
cg16963093	0.24245417918662
cg08042316	0.179000287935298
cg27085741	0.183216784653728
cg11623714	0.204035036043649
cg17920646	0.190086961375728
cg11416102	0.178519218653401
cg02299007	0.294952199794608
cg21498547	0.301435550539167
cg16748433	0.275711280055577
cg05891136	0.21460136282628
cg11424828	0.186521752816336
cg20223677	0.195802004644969
cg03547562	0.224068373575783
cg22848598	0.190616759438541
cg02637318	0.188887568163965
cg24158594	0.193560196737138
cg15774465	0.19726576416065
cg06002687	0.288611917729929
cg00680551	0.231611988447584
cg06368590	0.2230050692401
cg10596483	0.179036256965345
cg24634471	0.187163137609947
cg16316162	0.209195727914282
cg22614142	0.227560116898279
cg14066751	0.239702472956089
cg21189438	0.202441689650392
cg13563298	0.228954581985061
cg26679884	0.223421496522069
cg16397968	0.225646615960372
cg00456343	0.219379034485873
cg19704726	0.198498475642255
cg12711252	0.195665895652204
cg15468521	0.214386664712236
cg20718214	0.203058911511827
cg16550453	0.218247536006683
cg27547703	0.26453881453922
cg07629625	0.238283360909007
cg23100152	0.216784599910051
cg12071328	0.19109477531969
cg01766065	0.228753609786479
cg23930334	0.206584254206587
cg25174111	0.233111233200243
cg06921552	0.230734108355528
cg14144513	0.209493001092594
cg23754431	0.222684142310991
cg12568536	0.282182676351054
cg08387285	0.218721876898547
cg20334849	0.198532344393124
cg06976250	0.203789583758042
cg07976064	0.184323643622192
cg26069044	0.192769589877681
cg15617814	0.19182635817232
cg19717586	0.194210402347261
cg08161922	0.200463122992734
cg25134647	0.274365756116166
cg01963134	0.228356781858323
cg02553284	0.2008491183903
cg09889291	0.229808660477243
cg22196952	0.206299754865272
cg09101796	0.186626721254198
cg06858186	0.184946142387515
cg06160973	0.204433795993637
cg05308244	0.184094985324761
cg18873965	0.195980782022878
cg11322251	0.208956356273568
cg03040740	0.141245258632253
cg00814218	0.24840326435192
cg13185030	0.251037373655705
cg13570982	0.218724860436551
cg17403875	0.198130549677523
cg09939831	0.215091001147683
cg01543583	0.315204702908677
cg09856996	0.140066586418459
cg14525688	0.213625526398873
cg27224751	0.25872169925768
cg05804220	0.225708412637129
cg10583297	0.198823060072396
cg22062265	0.250795432985604
cg22710306	0.199415105113031
cg02909570	0.2342454430828
cg09866102	0.210539452050062
cg00519002	0.183646154780102
cg07229186	0.215930957793905
cg08659394	0.216395792966945
cg05527491	0.212970395480838
cg26970841	0.207936202068266
cg05860195	0.209940113683244
cg26536949	0.201462016259647
cg05528899	0.252842587733859
cg17739038	0.232643053971915
cg08002427	0.227871633590937
cg17278864	0.191816598187513
cg08667128	0.204787013127938
cg02839725	0.177997909298067
cg02622647	0.240095687759942
cg22968622	0.203125126885902
cg09130077	0.213417098121436
cg20410810	0.184582673047987
cg14087806	0.265352927001957
cg13468945	0.226426905854213
cg08378505	0.231350314598506
cg06848185	0.186579050805658
cg16779463	0.207292920090244
cg17300544	0.265810916642708
cg03804136	0.194941077228273
cg15044248	0.23958331619926
cg17882374	0.223051588884776
cg05248234	0.198273208055561
cg02553663	0.207291567154415
cg03686593	0.210444119254615
cg02491947	0.19260386968845
cg03502002	0.20278528445018
cg20218571	0.216672643826219
cg03306486	0.204046626039641
cg22932336	0.207606530202312
cg14951193	0.223476148053804
cg11575912	0.167015643601045
cg06417478	0.223700801184472
cg04657146	0.219576561313533
cg11738485	0.307909436946839
cg19225953	0.19504682530778
cg01483656	0.207454386310679
cg09352518	0.206219775306519
cg20439030	0.191764506199182
cg18805164	0.21165225089728
cg18873530	0.237463958943755
cg21869055	0.178956980015008
cg03307401	0.167010972956318
cg13499300	0.19777209959777
cg17794299	0.182865352072244
cg26365090	0.198494703765588
cg09885502	0.270893504697826
cg17297071	0.200466396491529
cg12749863	0.214303231417219
cg14315558	0.193174344265223
cg08880261	0.198309690630126
cg22240348	0.230719469156411
cg21139150	0.192326011602605
cg10296238	0.214025816667055
cg04088817	0.203467552409059
cg19343631	0.200402082658322
cg01361351	0.212007242585296
cg00243527	0.267192167675489
cg21634064	0.227465700492821
cg09745440	0.205696552901118
cg26923908	0.210520001093079
cg03989125	0.21537901625664
cg18945842	0.213186487271256
cg15706568	0.200273063882245
cg21028156	0.253236245786193
cg19068385	0.200037957277423
cg04026379	0.202913818765731
cg08960045	0.229581665087541
cg26557308	0.211248241543113
cg01871025	0.205828161618029
cg13484245	0.214186349938284
cg10950266	0.257333186026103
cg15450986	0.209796008066347
cg08460331	0.217958576934495
cg24818939	0.20815811794701
cg15579650	0.209269942276345
cg20207108	0.241408708315534
cg04039555	0.272130184204284
cg06302025	0.227012533114186
cg18470455	0.222561159587419
cg27256435	0.200608023942214
cg03885028	0.308386844475437
cg01019600	0.205258088332097
cg12384989	0.151497814022012
cg11458555	0.156447842726556
cg23424962	0.168043833336123
cg24923226	0.206670987542892
cg26777760	0.216233530222867
cg20086286	0.209100225768773
cg11674735	0.222484812935134
cg24401557	0.252267608976986
cg17386265	0.257615428472833
cg25645840	0.234082112906227
cg08791697	0.21131908677523
cg26950467	0.207578081712572
cg14351440	0.295509437817467
cg23690264	0.209594986205333
cg11684211	0.235517742371894
